locus	transcript	exp	obs
12:40709066	ENST00000298910	5.7686e-02	0
12:40709067	ENST00000298910	2.9307e-01	0
12:40709068	ENST00000298910	1.6704e-01	0
12:40709070	ENST00000298910	2.0451e-01	1
12:40709071	ENST00000298910	1.0355e-01	0
12:40709072	ENST00000298910	5.5023e-02	0
12:40709073	ENST00000298910	3.6332e-01	0
12:40709074	ENST00000298910	2.9654e-01	0
12:40709076	ENST00000298910	1.1587e-01	0
12:40709077	ENST00000298910	1.2762e-01	0
12:40709078	ENST00000298910	1.0276e-01	0
12:40709079	ENST00000298910	1.6704e-01	0
12:40709080	ENST00000298910	7.8558e-02	0
12:40709081	ENST00000298910	1.2087e-01	0
12:40709082	ENST00000298910	2.4224e-01	0
12:40709083	ENST00000298910	1.2762e-01	0
12:40709085	ENST00000298910	1.3427e-01	0
12:40709086	ENST00000298910	2.9307e-01	1
12:40709087	ENST00000298910	2.0518e-02	0
12:40709088	ENST00000298910	1.0988e-01	0
12:40709089	ENST00000298910	1.1869e-01	0
12:40709090	ENST00000298910	5.8029e-02	0
12:40709091	ENST00000298910	2.1108e-01	0
12:40709092	ENST00000298910	1.8753e-01	0
12:40709093	ENST00000298910	4.2890e-02	0
12:40709094	ENST00000298910	3.1294e-01	0
12:40709095	ENST00000298910	3.1294e-01	0
12:40709096	ENST00000298910	2.1324e-01	1
12:40709097	ENST00000298910	2.9384e-01	0
12:40709098	ENST00000298910	2.3818e-01	0
12:40709100	ENST00000298910	1.0639e-01	1
12:40709101	ENST00000298910	5.5766e-02	0
12:40709102	ENST00000298910	8.7997e-02	0
12:40713790	ENST00000298910	1.8753e-01	0
12:40713791	ENST00000298910	2.1108e-01	0
12:40713792	ENST00000298910	3.6659e-02	0
12:40713793	ENST00000298910	5.8029e-02	0
12:40713794	ENST00000298910	1.1587e-01	1
12:40713795	ENST00000298910	8.9156e-02	0
12:40713796	ENST00000298910	1.4327e-01	1
12:40713797	ENST00000298910	2.9307e-01	0
12:40713799	ENST00000298910	1.0276e-01	1
12:40713800	ENST00000298910	1.6704e-01	0
12:40713802	ENST00000298910	8.4693e-02	0
12:40713803	ENST00000298910	1.1869e-01	0
12:40713804	ENST00000298910	4.8927e-02	0
12:40713805	ENST00000298910	2.6213e-01	1
12:40713806	ENST00000298910	1.6704e-01	0
12:40713808	ENST00000298910	2.0451e-01	1
12:40713809	ENST00000298910	1.0355e-01	0
12:40713810	ENST00000298910	4.8927e-02	0
12:40713811	ENST00000298910	2.5108e-01	0
12:40713812	ENST00000298910	3.6332e-01	0
12:40713814	ENST00000298910	1.3427e-01	1
12:40713815	ENST00000298910	2.9307e-01	1
12:40713816	ENST00000298910	2.1021e-02	0
12:40713817	ENST00000298910	2.5657e-01	0
12:40713818	ENST00000298910	2.1324e-01	1
12:40713820	ENST00000298910	9.7323e-02	1
12:40713821	ENST00000298910	1.1869e-01	0
12:40713822	ENST00000298910	5.5023e-02	0
12:40713823	ENST00000298910	2.9307e-01	0
12:40713824	ENST00000298910	1.6704e-01	1
12:40713825	ENST00000298910	1.6359e-01	1
12:40713826	ENST00000298910	2.9654e-01	0
12:40713827	ENST00000298910	2.5108e-01	1
12:40713829	ENST00000298910	1.0988e-01	0
12:40713830	ENST00000298910	4.8927e-02	0
12:40713831	ENST00000298910	8.7997e-02	0
12:40713832	ENST00000298910	2.9654e-01	0
12:40713833	ENST00000298910	2.9384e-01	0
12:40713835	ENST00000298910	3.1294e-01	0
12:40713836	ENST00000298910	2.1108e-01	0
12:40713837	ENST00000298910	2.7073e-02	0
12:40713838	ENST00000298910	2.8550e-01	0
12:40713839	ENST00000298910	2.1108e-01	0
12:40713840	ENST00000298910	3.6659e-02	0
12:40713841	ENST00000298910	1.0355e-01	1
12:40713842	ENST00000298910	2.1145e+00	1
12:40713844	ENST00000298910	2.7196e+00	1
12:40713845	ENST00000298910	2.9719e+00	2
12:40713847	ENST00000298910	1.0371e-01	0
12:40713848	ENST00000298910	2.3649e-01	0
12:40713849	ENST00000298910	4.7816e-02	0
12:40713850	ENST00000298910	2.3649e-01	0
12:40713851	ENST00000298910	1.8753e-01	0
12:40713852	ENST00000298910	8.7104e-02	0
12:40713853	ENST00000298910	2.9307e-01	0
12:40713854	ENST00000298910	1.6704e-01	0
12:40713856	ENST00000298910	2.0451e-01	1
12:40713857	ENST00000298910	1.0355e-01	0
12:40713858	ENST00000298910	5.8029e-02	0
12:40713859	ENST00000298910	9.7323e-02	0
12:40713860	ENST00000298910	1.1869e-01	0
12:40713861	ENST00000298910	5.5762e-02	0
12:40713862	ENST00000298910	2.1108e-01	0
12:40713863	ENST00000298910	5.8029e-02	0
12:40713864	ENST00000298910	4.3103e-02	0
12:40713865	ENST00000298910	2.3649e-01	0
12:40713866	ENST00000298910	1.2762e-01	0
12:40713868	ENST00000298910	1.0355e-01	0
12:40713869	ENST00000298910	1.1615e-01	0
12:40713871	ENST00000298910	9.7323e-02	0
12:40713872	ENST00000298910	1.1869e-01	0
12:40713873	ENST00000298910	5.8029e-02	0
12:40713874	ENST00000298910	9.7323e-02	2
12:40713875	ENST00000298910	1.1869e-01	0
12:40713876	ENST00000298910	5.8029e-02	0
12:40713877	ENST00000298910	9.7615e-02	1
12:40713878	ENST00000298910	2.5108e-01	0
12:40713879	ENST00000298910	1.0302e-01	1
12:40713880	ENST00000298910	8.4693e-02	0
12:40713881	ENST00000298910	1.1869e-01	0
12:40713882	ENST00000298910	5.5762e-02	1
12:40713883	ENST00000298910	2.1108e-01	0
12:40713884	ENST00000298910	1.1869e-01	0
12:40713885	ENST00000298910	4.3103e-02	0
12:40713886	ENST00000298910	2.5657e-01	0
12:40713887	ENST00000298910	2.1324e-01	0
12:40713889	ENST00000298910	9.7323e-02	0
12:40713890	ENST00000298910	1.2762e-01	0
12:40713891	ENST00000298910	1.2514e-01	0
12:40713892	ENST00000298910	1.0355e-01	0
12:40713893	ENST00000298910	1.6009e-01	0
12:40713894	ENST00000298910	1.0276e-01	0
12:40713895	ENST00000298910	1.4701e-01	0
12:40713896	ENST00000298910	1.6733e-01	1
12:40713898	ENST00000298910	3.1294e-01	0
12:40713899	ENST00000298910	8.7104e-02	0
12:40713900	ENST00000298910	2.9307e-01	0
12:40713901	ENST00000298910	1.0585e-01	0
12:40713902	ENST00000298910	1.1615e-01	0
12:40713904	ENST00000298910	1.0639e-01	0
12:40713905	ENST00000298910	1.6061e-01	1
12:40713906	ENST00000298910	1.0276e-01	0
12:40713907	ENST00000298910	1.6733e-01	1
12:40713908	ENST00000298910	2.8550e-01	0
12:40713910	ENST00000298910	1.1869e-01	0
12:40713911	ENST00000298910	1.1869e-01	0
12:40713912	ENST00000298910	6.3471e-02	0
12:40713913	ENST00000298910	1.0988e-01	0
12:40713914	ENST00000298910	1.2762e-01	0
12:40713915	ENST00000298910	8.6230e-02	0
12:40713916	ENST00000298910	2.4224e-01	0
12:40713917	ENST00000298910	1.1040e-01	0
12:40713919	ENST00000298910	8.7997e-02	0
12:40713920	ENST00000298910	1.4701e-01	0
12:40713922	ENST00000298910	1.8330e-01	0
12:40713923	ENST00000298910	1.0355e-01	0
12:40713924	ENST00000298910	5.8029e-02	0
12:40713925	ENST00000298910	9.7323e-02	0
12:40713926	ENST00000298910	1.1869e-01	0
12:40713927	ENST00000298910	5.5762e-02	0
12:40713928	ENST00000298910	2.1108e-01	0
12:40713929	ENST00000298910	1.0355e-01	0
12:40713930	ENST00000298910	1.0302e-01	0
12:40713931	ENST00000298910	7.8558e-02	0
12:40713932	ENST00000298910	1.6061e-01	0
12:40713933	ENST00000298910	1.2514e-01	0
12:40713934	ENST00000298910	1.8753e-01	0
12:40713935	ENST00000298910	2.1108e-01	0
12:40713936	ENST00000298910	3.9287e-02	0
12:40713937	ENST00000298910	2.3818e-01	0
12:40713938	ENST00000298910	2.4224e-01	0
12:40713940	ENST00000298910	5.8029e-02	0
12:40713941	ENST00000298910	1.1587e-01	0
12:40713942	ENST00000298910	1.0028e-01	0
12:40713943	ENST00000298910	2.9384e-01	1
12:40713944	ENST00000298910	2.1324e-01	2
12:40713946	ENST00000298910	2.1108e-01	1
12:40713947	ENST00000298910	2.8550e-01	1
12:40713948	ENST00000298910	1.0371e-01	0
12:40713949	ENST00000298910	2.1685e-01	0
12:40713950	ENST00000298910	2.5657e-01	1
12:40713952	ENST00000298910	1.8330e-01	1
12:40713953	ENST00000298910	1.0355e-01	0
12:40713954	ENST00000298910	4.8927e-02	0
12:40713955	ENST00000298910	1.8330e-01	1
12:40713956	ENST00000298910	1.0355e-01	0
12:40713957	ENST00000298910	5.5762e-02	0
12:40713958	ENST00000298910	2.8550e-01	1
12:40713959	ENST00000298910	2.8550e-01	1
12:40713961	ENST00000298910	5.8029e-02	0
12:40713962	ENST00000298910	1.1587e-01	0
12:40713963	ENST00000298910	1.0028e-01	1
12:40713964	ENST00000298910	8.6230e-02	0
12:40713965	ENST00000298910	1.6061e-01	0
12:40713967	ENST00000298910	3.6332e-01	0
12:40713968	ENST00000298910	1.6009e-01	0
12:40713970	ENST00000298910	2.5657e-01	0
12:40713971	ENST00000298910	2.1324e-01	0
12:40713973	ENST00000298910	1.2762e-01	0
12:40713974	ENST00000298910	2.4224e-01	0
12:40713975	ENST00000298910	1.0028e-01	0
12:40713976	ENST00000298910	1.6061e-01	0
12:40713977	ENST00000298910	2.5108e-01	0
12:40714836	ENST00000298910	5.5023e-02	0
12:40714837	ENST00000298910	5.8029e-02	0
12:40714838	ENST00000298910	1.1587e-01	0
12:40714839	ENST00000298910	1.0639e-01	1
12:40714840	ENST00000298910	1.4327e-01	0
12:40714841	ENST00000298910	2.3649e-01	0
12:40714843	ENST00000298910	2.0530e-01	0
12:40714844	ENST00000298910	1.4327e-01	0
12:40714845	ENST00000298910	1.6359e-01	1
12:40714846	ENST00000298910	2.1324e-01	0
12:40714847	ENST00000298910	1.6704e-01	0
12:40714848	ENST00000298910	1.0639e-01	0
12:40714849	ENST00000298910	1.2815e-01	0
12:40714850	ENST00000298910	2.5108e-01	0
12:40714851	ENST00000298910	1.2087e-01	2
12:40714852	ENST00000298910	2.9384e-01	0
12:40714853	ENST00000298910	2.5108e-01	0
12:40714855	ENST00000298910	2.9307e-01	0
12:40714856	ENST00000298910	1.6704e-01	0
12:40714858	ENST00000298910	1.8753e-01	0
12:40714859	ENST00000298910	2.8550e-01	0
12:40714860	ENST00000298910	1.0371e-01	0
12:40714861	ENST00000298910	1.8330e-01	0
12:40714862	ENST00000298910	1.1040e-01	0
12:40714863	ENST00000298910	8.6230e-02	0
12:40714864	ENST00000298910	2.4224e-01	0
12:40714865	ENST00000298910	1.2762e-01	0
12:40714867	ENST00000298910	2.5657e-01	0
12:40714868	ENST00000298910	2.9654e-01	0
12:40714870	ENST00000298910	2.1324e-01	0
12:40714871	ENST00000298910	3.1294e-01	0
12:40714872	ENST00000298910	5.5762e-02	0
12:40714873	ENST00000298910	1.3427e-01	0
12:40714874	ENST00000298910	2.9307e-01	0
12:40714875	ENST00000298910	3.7023e-02	0
12:40714876	ENST00000298910	1.5904e-01	0
12:40714877	ENST00000298910	1.1040e-01	0
12:40714878	ENST00000298910	1.2514e-01	0
12:40714879	ENST00000298910	1.0355e-01	0
12:40714880	ENST00000298910	1.6009e-01	0
12:40714881	ENST00000298910	1.0276e-01	1
12:40714882	ENST00000298910	1.1040e-01	0
12:40714883	ENST00000298910	2.3649e-01	0
12:40714885	ENST00000298910	1.5904e-01	0
12:40714886	ENST00000298910	1.0355e-01	0
12:40714887	ENST00000298910	5.8029e-02	0
12:40714888	ENST00000298910	2.1108e-01	1
12:40714889	ENST00000298910	2.1108e-01	0
12:40714890	ENST00000298910	2.7073e-02	0
12:40714891	ENST00000298910	2.8550e-01	0
12:40714892	ENST00000298910	1.8753e-01	0
12:40714893	ENST00000298910	4.2890e-02	0
12:40714894	ENST00000298910	3.1294e-01	0
12:40714895	ENST00000298910	1.8753e-01	0
12:40714896	ENST00000298910	5.0954e-02	0
12:40714897	ENST00000298910	1.0741e-01	0
12:40714898	ENST00000298910	2.2177e+00	1
12:40714900	ENST00000298910	1.0276e-01	0
12:40714901	ENST00000298910	1.4701e-01	0
12:40714903	ENST00000298910	2.8550e-01	0
12:40714904	ENST00000298910	2.8550e-01	0
12:40714906	ENST00000298910	1.5904e-01	0
12:40714907	ENST00000298910	1.0355e-01	0
12:40714908	ENST00000298910	5.8029e-02	0
12:40714909	ENST00000298910	2.1108e-01	0
12:40714910	ENST00000298910	3.1294e-01	0
12:40714911	ENST00000298910	2.3818e-01	0
12:40714912	ENST00000298910	2.9384e-01	0
12:40714913	ENST00000298910	2.5108e-01	1
12:40714915	ENST00000298910	1.4627e-01	0
12:40714916	ENST00000298910	2.8550e-01	0
12:40714918	ENST00000298910	1.1869e-01	0
12:40714919	ENST00000298910	1.1869e-01	0
12:40714920	ENST00000298910	4.3103e-02	0
12:40714921	ENST00000298910	2.5657e-01	0
12:40714922	ENST00000298910	2.1324e-01	0
12:40714924	ENST00000298910	2.1108e-01	1
12:40714925	ENST00000298910	3.1294e-01	1
12:40714926	ENST00000298910	2.1324e-01	0
12:40714927	ENST00000298910	2.3590e-01	0
12:40714928	ENST00000298910	2.5657e-01	0
12:40714930	ENST00000298910	2.1108e-01	0
12:40714931	ENST00000298910	1.1869e-01	0
12:40714932	ENST00000298910	5.8029e-02	0
12:40714933	ENST00000298910	1.3427e-01	0
12:40714934	ENST00000298910	7.8558e-02	1
12:40714935	ENST00000298910	1.6359e-01	0
12:40714936	ENST00000298910	1.4327e-01	0
12:40714937	ENST00000298910	1.1615e-01	0
12:40714939	ENST00000298910	7.8698e-02	0
12:40714940	ENST00000298910	2.3649e-01	0
12:40714941	ENST00000298910	8.0488e-02	0
12:40714942	ENST00000298910	5.5762e-02	0
12:40714943	ENST00000298910	8.2804e-02	0
12:40714944	ENST00000298910	6.3471e-02	0
12:40714945	ENST00000298910	2.1108e-01	0
12:40714946	ENST00000298910	1.8753e-01	0
12:40714947	ENST00000298910	4.2890e-02	0
12:40714948	ENST00000298910	1.3427e-01	0
12:40714949	ENST00000298910	2.1108e-01	1
12:40714950	ENST00000298910	8.0488e-02	0
12:40714951	ENST00000298910	1.1059e-01	0
12:40714952	ENST00000298910	2.2177e+00	0
12:40714954	ENST00000298910	5.5762e-02	0
12:40714955	ENST00000298910	8.2804e-02	0
12:40714956	ENST00000298910	4.3525e-02	0
12:40714957	ENST00000298910	2.6213e-01	0
12:40714958	ENST00000298910	1.2762e-01	0
12:40714960	ENST00000298910	1.5904e-01	0
12:40714961	ENST00000298910	1.1040e-01	1
12:40714962	ENST00000298910	1.2514e-01	0
12:40714963	ENST00000298910	1.8753e-01	0
12:40714964	ENST00000298910	2.1108e-01	0
12:40714965	ENST00000298910	3.6659e-02	0
12:40714966	ENST00000298910	1.0355e-01	0
12:40714967	ENST00000298910	1.1615e-01	0
12:40714969	ENST00000298910	3.6332e-01	0
12:40714970	ENST00000298910	2.5108e-01	0
12:40714972	ENST00000298910	1.4627e-01	0
12:40714973	ENST00000298910	1.6733e-01	0
12:40714975	ENST00000298910	3.1294e-01	0
12:40714976	ENST00000298910	3.1294e-01	0
12:40714977	ENST00000298910	2.3818e-01	0
12:40714978	ENST00000298910	2.4224e-01	1
12:40714979	ENST00000298910	1.2762e-01	0
12:40714981	ENST00000298910	1.0355e-01	0
12:40714982	ENST00000298910	1.1615e-01	0
12:40714984	ENST00000298910	2.5108e-01	0
12:40714985	ENST00000298910	2.9654e-01	0
12:40714987	ENST00000298910	6.2581e-02	0
12:40714988	ENST00000298910	2.3649e-01	1
12:40714989	ENST00000298910	4.7816e-02	0
12:40714990	ENST00000298910	2.1685e-01	0
12:40715837	ENST00000298910	1.0355e-01	0
12:40715838	ENST00000298910	5.5023e-02	0
12:40715839	ENST00000298910	9.8996e-02	1
12:40715840	ENST00000298910	2.2177e+00	1
12:40715842	ENST00000298910	2.4224e-01	0
12:40715843	ENST00000298910	2.3818e-01	0
12:40715845	ENST00000298910	2.6213e-01	1
12:40715846	ENST00000298910	1.2762e-01	0
12:40715848	ENST00000298910	2.2177e+00	1
12:40715849	ENST00000298910	2.7196e+00	2
12:40715851	ENST00000298910	2.9654e-01	0
12:40715852	ENST00000298910	2.1324e-01	1
12:40715854	ENST00000298910	1.1869e-01	0
12:40715855	ENST00000298910	1.6009e-01	0
12:40715856	ENST00000298910	1.0639e-01	0
12:40715857	ENST00000298910	1.0485e-01	0
12:40715858	ENST00000298910	2.3649e-01	0
12:40715859	ENST00000298910	4.3103e-02	0
12:40715860	ENST00000298910	2.1108e-01	0
12:40715861	ENST00000298910	3.1294e-01	1
12:40715862	ENST00000298910	2.9307e-01	0
12:40715863	ENST00000298910	1.6733e-01	0
12:40715864	ENST00000298910	2.8550e-01	0
12:40715866	ENST00000298910	1.3427e-01	0
12:40715867	ENST00000298910	7.8558e-02	0
12:40715868	ENST00000298910	1.2087e-01	0
12:40715869	ENST00000298910	7.9506e-02	0
12:40715870	ENST00000298910	2.2177e+00	2
12:40715872	ENST00000298910	1.0639e-01	0
12:40715873	ENST00000298910	1.3427e-01	1
12:40715874	ENST00000298910	4.8927e-02	0
12:40715875	ENST00000298910	2.5108e-01	0
12:40715876	ENST00000298910	2.9384e-01	0
12:40715878	ENST00000298910	3.1294e-01	0
12:40715879	ENST00000298910	2.1108e-01	0
12:40715880	ENST00000298910	3.6659e-02	0
12:40715881	ENST00000298910	1.4627e-01	0
12:40715882	ENST00000298910	1.6733e-01	0
12:40715884	ENST00000298910	4.8927e-02	0
12:40715885	ENST00000298910	8.2804e-02	0
12:40715886	ENST00000298910	6.3471e-02	1
12:40715887	ENST00000298910	1.1869e-01	0
12:40715888	ENST00000298910	2.1108e-01	2
12:40715889	ENST00000298910	5.5762e-02	0
12:40715890	ENST00000298910	1.3427e-01	0
12:40715891	ENST00000298910	7.8558e-02	0
12:40715892	ENST00000298910	1.6359e-01	0
12:40715893	ENST00000298910	1.4327e-01	0
12:40715894	ENST00000298910	2.3649e-01	0
12:40715896	ENST00000298910	2.5657e-01	0
12:40715897	ENST00000298910	2.5108e-01	1
12:40715899	ENST00000298910	1.5904e-01	0
12:40715900	ENST00000298910	1.0355e-01	1
12:40715901	ENST00000298910	4.8927e-02	1
12:40715902	ENST00000298910	2.4224e-01	0
12:40715903	ENST00000298910	2.4224e-01	1
12:40715905	ENST00000298910	1.4627e-01	0
12:40715906	ENST00000298910	2.8550e-01	1
12:40715908	ENST00000298910	1.3427e-01	0
12:40715909	ENST00000298910	2.9307e-01	0
12:40715910	ENST00000298910	2.1021e-02	0
12:40715911	ENST00000298910	1.2514e-01	1
12:40715912	ENST00000298910	1.6061e-01	0
12:40715914	ENST00000298910	3.6332e-01	0
12:40715915	ENST00000298910	1.6733e-01	0
12:40715917	ENST00000298910	2.1685e-01	1
12:40715918	ENST00000298910	2.5657e-01	0
12:40715920	ENST00000298910	1.8753e-01	0
12:40715921	ENST00000298910	2.3649e-01	1
12:40715923	ENST00000298910	1.5904e-01	1
12:40715924	ENST00000298910	1.0355e-01	0
12:40715925	ENST00000298910	4.8927e-02	0
12:40715926	ENST00000298910	2.6213e-01	0
12:40715927	ENST00000298910	1.4327e-01	0
12:40715929	ENST00000298910	4.8927e-02	0
12:40715930	ENST00000298910	8.2804e-02	0
12:40715931	ENST00000298910	4.3299e-02	0
12:40715932	ENST00000298910	2.3649e-01	1
12:40715933	ENST00000298910	1.4327e-01	0
12:40715934	ENST00000298910	1.0639e-01	1
12:40715935	ENST00000298910	1.3427e-01	0
12:40715936	ENST00000298910	2.1108e-01	1
12:40715937	ENST00000298910	8.0488e-02	0
12:40715938	ENST00000298910	2.0530e-01	0
12:40715939	ENST00000298910	3.1294e-01	0
12:40715940	ENST00000298910	8.0488e-02	0
12:40715941	ENST00000298910	2.5657e-01	0
12:40715942	ENST00000298910	2.1324e-01	1
12:40715944	ENST00000298910	1.8330e-01	0
12:40715945	ENST00000298910	1.1040e-01	0
12:40715946	ENST00000298910	1.2514e-01	0
12:40715947	ENST00000298910	1.1040e-01	0
12:40715948	ENST00000298910	2.6213e-01	1
12:40715949	ENST00000298910	5.5023e-02	0
12:40715950	ENST00000298910	1.1869e-01	0
12:40715951	ENST00000298910	1.0355e-01	1
12:40715952	ENST00000298910	1.2514e-01	0
12:40715953	ENST00000298910	4.8927e-02	0
12:40715954	ENST00000298910	8.2804e-02	0
12:40715955	ENST00000298910	6.3471e-02	0
12:40715956	ENST00000298910	9.7323e-02	0
12:40715957	ENST00000298910	1.1869e-01	0
12:40715958	ENST00000298910	5.8029e-02	0
12:40715959	ENST00000298910	2.1108e-01	0
12:40715960	ENST00000298910	2.1108e-01	0
12:40715961	ENST00000298910	2.7073e-02	0
12:40715962	ENST00000298910	1.6733e-01	0
12:40715963	ENST00000298910	2.9307e-01	1
12:40715965	ENST00000298910	2.6213e-01	0
12:40715966	ENST00000298910	1.6009e-01	0
12:40715968	ENST00000298910	2.5657e-01	0
12:40715969	ENST00000298910	2.5108e-01	0
12:40715971	ENST00000298910	1.0355e-01	0
12:40715972	ENST00000298910	2.3649e-01	0
12:40715974	ENST00000298910	1.3427e-01	0
12:40715975	ENST00000298910	2.9307e-01	0
12:40715976	ENST00000298910	2.0518e-02	0
12:40715977	ENST00000298910	1.0371e-01	0
12:40715978	ENST00000298910	2.3649e-01	0
12:40715979	ENST00000298910	4.3103e-02	0
12:40715980	ENST00000298910	9.7323e-02	0
12:40715981	ENST00000298910	1.1869e-01	0
12:40715982	ENST00000298910	4.8927e-02	0
12:40715983	ENST00000298910	2.5108e-01	0
12:40716121	ENST00000298910	2.9384e-01	0
12:40716123	ENST00000298910	1.6061e-01	0
12:40716124	ENST00000298910	2.9307e-01	1
12:40716125	ENST00000298910	2.0518e-02	0
12:40716126	ENST00000298910	2.8550e-01	1
12:40716127	ENST00000298910	2.1108e-01	0
12:40716128	ENST00000298910	2.4242e-02	0
12:40716129	ENST00000298910	2.3649e-01	1
12:40716130	ENST00000298910	1.2762e-01	0
12:40716132	ENST00000298910	5.8029e-02	0
12:40716133	ENST00000298910	1.1587e-01	1
12:40716134	ENST00000298910	7.8558e-02	0
12:40716135	ENST00000298910	2.9654e-01	0
12:40716136	ENST00000298910	2.9384e-01	0
12:40716138	ENST00000298910	7.8558e-02	1
12:40716139	ENST00000298910	1.3427e-01	0
12:40716140	ENST00000298910	4.8927e-02	0
12:40716141	ENST00000298910	2.6213e-01	0
12:40716142	ENST00000298910	1.6009e-01	0
12:40716144	ENST00000298910	2.9307e-01	0
12:40716145	ENST00000298910	1.6704e-01	1
12:40716147	ENST00000298910	2.5657e-01	0
12:40716148	ENST00000298910	1.4327e-01	0
12:40716149	ENST00000298910	1.6359e-01	0
12:40716150	ENST00000298910	2.1324e-01	0
12:40716151	ENST00000298910	1.6704e-01	0
12:40716152	ENST00000298910	1.0639e-01	0
12:40716153	ENST00000298910	3.1294e-01	0
12:40716154	ENST00000298910	2.1108e-01	1
12:40716155	ENST00000298910	3.9287e-02	0
12:40716156	ENST00000298910	2.0530e-01	0
12:40716157	ENST00000298910	1.8753e-01	0
12:40716158	ENST00000298910	5.5762e-02	0
12:40716159	ENST00000298910	1.0355e-01	0
12:40716160	ENST00000298910	2.3649e-01	1
12:40716162	ENST00000298910	2.3649e-01	1
12:40716163	ENST00000298910	1.1040e-01	0
12:40716165	ENST00000298910	3.1294e-01	1
12:40716166	ENST00000298910	3.1294e-01	1
12:40716167	ENST00000298910	2.1324e-01	0
12:40716168	ENST00000298910	2.0451e-01	1
12:40716169	ENST00000298910	1.0355e-01	0
12:40716170	ENST00000298910	4.8927e-02	0
12:40716171	ENST00000298910	1.8330e-01	0
12:40716172	ENST00000298910	1.0355e-01	0
12:40716173	ENST00000298910	5.5762e-02	0
12:40716174	ENST00000298910	3.1294e-01	1
12:40716175	ENST00000298910	7.8558e-02	0
12:40716176	ENST00000298910	1.6359e-01	0
12:40716177	ENST00000298910	1.6009e-01	0
12:40716178	ENST00000298910	1.1869e-01	0
12:40716179	ENST00000298910	4.3103e-02	0
12:40716180	ENST00000298910	2.5657e-01	0
12:40716181	ENST00000298910	2.5108e-01	0
12:40716183	ENST00000298910	2.1324e-01	0
12:40716184	ENST00000298910	2.9654e-01	0
12:40716186	ENST00000298910	5.5023e-02	0
12:40716187	ENST00000298910	1.1587e-01	0
12:40716188	ENST00000298910	1.0028e-01	1
12:40716189	ENST00000298910	8.6230e-02	0
12:40716190	ENST00000298910	1.6061e-01	0
12:40716192	ENST00000298910	2.0451e-01	0
12:40716193	ENST00000298910	1.1040e-01	0
